title,country,date_added,release_year,rating,genres,language,popularity,vote_count,vote_average,budget,revenue,has_finance_data,profit,ROI,ROI_capped,financial_status
The Hunger Games: The Ballad of Songbirds & Snakes,"Germany, United States of America",2023-11-15,2023,7.038,"Drama, Science Fiction, Action, Adventure, Thriller, War",en,59.566,2917.0,7.038,100000000.0,337371917.0,Has Finance Data,237371917.0,2.37371917,2.37371917,Highly Profitable
Mavka: The Forest Song,Ukraine,2023-03-02,2023,7.202,"Animation, Adventure, Family, Fantasy",uk,58.769,782.0,7.202,5000000.0,17974964.0,Has Finance Data,12974964.0,2.5949928,2.5949928,Highly Profitable
Creed III,United States of America,2023-03-01,2023,7.1,"Drama, Action",en,58.515,2584.0,7.1,75000000.0,275300000.0,Has Finance Data,200300000.0,2.6706666666666665,2.6706666666666665,Highly Profitable
"Ruby Gillman, Teenage Kraken",United States of America,2023-06-28,2023,7.2,"Animation, Family, Fantasy, Comedy",en,58.172,1000.0,7.2,70000000.0,46247409.0,Has Finance Data,-23752591.0,-0.3393227285714286,-0.3393227285714286,Unprofitable
Teenage Mutant Ninja Turtles: Mutant Mayhem,"Canada, France, United States of America",2023-07-31,2023,7.2,"Animation, Comedy, Action, Science Fiction",en,52.974,1352.0,7.2,75000000.0,180513586.0,Has Finance Data,105513586.0,1.4068478133333333,1.4068478133333333,Highly Profitable
Freelance,"United States of America, United Kingdom",2023-10-05,2023,6.5,"Action, Comedy",en,52.27,1014.0,6.5,40000000.0,9112817.0,Has Finance Data,-30887183.0,-0.772179575,-0.772179575,Unprofitable
Saw X,United States of America,2023-09-27,2023,7.2,"Horror, Mystery, Thriller",en,51.617,2034.0,7.2,13000000.0,125319714.0,Has Finance Data,112319714.0,8.639978,8.639978,Highly Profitable
Ant-Man and the Wasp: Quantumania,United States of America,2023-02-15,2023,6.297,"Action, Adventure, Science Fiction",en,51.122,5165.0,6.297,388369742.0,476071180.0,Has Finance Data,87701438.0,0.2258194408976382,0.2258194408976382,Low Profit
Insidious: The Red Door,United States of America,2023-07-05,2023,6.6,"Horror, Thriller",en,50.553,1732.0,6.6,16000000.0,189086877.0,Has Finance Data,173086877.0,10.8179298125,10.8179298125,Highly Profitable
Thanksgiving,United States of America,2023-11-16,2023,6.531,"Horror, Mystery, Thriller, Comedy",en,49.744,1283.0,6.531,15000000.0,46553280.0,Has Finance Data,31553280.0,2.103552,2.103552,Highly Profitable
Big George Foreman,United States of America,2023-04-27,2023,7.533,"History, Drama",en,49.538,299.0,7.533,32000000.0,3800000.0,Has Finance Data,-28200000.0,-0.88125,-0.88125,Unprofitable
Sound of Freedom,United States of America,2023-07-03,2023,8.0,"Action, Drama",en,49.442,2492.0,8.0,14500000.0,250600000.0,Has Finance Data,236100000.0,16.282758620689656,10.81959755187499,Highly Profitable
The Exorcist: Believer,United States of America,2023-10-04,2023,5.899,"Horror, Thriller",en,47.421,1086.0,5.899,30000000.0,136284218.0,Has Finance Data,106284218.0,3.542807266666667,3.542807266666667,Highly Profitable
Retribution,"France, Germany, United States of America",2023-08-23,2023,6.607,"Thriller, Action, Adventure",en,46.03,1189.0,6.607,20000000.0,18685751.0,Has Finance Data,-1314249.0,-0.06571245,-0.06571245,Unprofitable
Robot Dreams,"France, Spain",2023-12-06,2023,8.0,"Animation, Drama, Comedy, Science Fiction",es,45.698,629.0,8.0,5300000.0,4656348.0,Has Finance Data,-643652.0,-0.12144377358490566,-0.12144377358490566,Unprofitable
Beautiful Disaster,United States of America,2023-04-04,2023,6.68,"Romance, Drama, Comedy",en,45.259,811.0,6.68,25000000.0,6850036.0,Has Finance Data,-18149964.0,-0.72599856,-0.72599856,Unprofitable
MR-9: Do or Die,"Bangladesh, United States of America",2023-08-25,2023,6.463,"Action, Drama, Thriller",bn,44.705,162.0,6.463,6700000.0,7100000.0,Has Finance Data,400000.0,0.05970149253731343,0.05970149253731343,Low Profit
Anatomy of a Fall,France,2023-08-23,2023,7.549,"Thriller, Mystery, Crime",fr,44.098,2680.0,7.549,6700000.0,35634133.0,Has Finance Data,28934133.0,4.318527313432836,4.318527313432836,Highly Profitable
65,"Canada, United States of America",2023-03-02,2023,6.0,"Action, Adventure, Science Fiction",en,43.939,2493.0,6.0,45000000.0,60730568.0,Has Finance Data,15730568.0,0.34956817777777777,0.34956817777777777,Low Profit
Past Lives,"South Korea, United States of America",2023-06-02,2023,7.7,"Drama, Romance",en,43.469,1830.0,7.7,12000000.0,28126646.0,Has Finance Data,16126646.0,1.3438871666666667,1.3438871666666667,Highly Profitable
Priscilla,"Italy, United States of America",2023-10-27,2023,6.8,"Drama, Romance",en,43.46,842.0,6.8,20000000.0,30140906.0,Has Finance Data,10140906.0,0.5070453,0.5070453,Low Profit
Noryang: Deadly Sea,South Korea,2023-12-20,2023,6.3,"War, Action, History, Drama",ko,42.759,143.0,6.3,40000000.0,34210966.0,Has Finance Data,-5789034.0,-0.14472585,-0.14472585,Unprofitable
The Three Musketeers: Milady,"Belgium, France, Germany, Spain",2023-12-13,2023,6.442,"Adventure, Action, Drama, History",fr,42.553,693.0,6.442,39000000.0,21730766.0,Has Finance Data,-17269234.0,-0.4428008717948718,-0.4428008717948718,Unprofitable
Air,United States of America,2023-04-05,2023,7.337,"Drama, History",en,42.511,1999.0,7.337,80000000.0,90100000.0,Has Finance Data,10100000.0,0.12625,0.12625,Low Profit
Plane,"United Kingdom, United States of America",2023-01-12,2023,6.9,"Action, Adventure, Thriller",en,42.06,2308.0,6.9,25000000.0,74515586.0,Has Finance Data,49515586.0,1.98062344,1.98062344,Highly Profitable
Perfect Days,"Germany, Japan",2023-11-10,2023,7.75,Drama,ja,41.697,1387.0,7.75,14000000.0,24094016.0,Has Finance Data,10094016.0,0.7210011428571429,0.7210011428571429,Low Profit
The Wandering Earth II,China,2023-01-22,2023,7.271,Science Fiction,zh,40.962,596.0,7.271,73800000.0,615023132.0,Has Finance Data,541223132.0,7.33364677506775,7.33364677506775,Highly Profitable
Knights of the Zodiac,"United States of America, Japan, Hungary",2023-04-27,2023,6.365,"Fantasy, Action, Adventure",en,40.408,1160.0,6.365,60000000.0,7000000.0,Has Finance Data,-53000000.0,-0.8833333333333333,-0.8833333333333333,Unprofitable
The Holdovers,United States of America,2023-10-27,2023,7.7,"Comedy, Drama",en,38.697,1890.0,7.7,13000000.0,42513270.0,Has Finance Data,29513270.0,2.2702515384615385,2.2702515384615385,Highly Profitable
Hypnotic,"United Kingdom, United States of America",2023-05-11,2023,6.229,"Mystery, Thriller, Science Fiction, Action",en,37.993,1256.0,6.229,70000000.0,16014123.0,Has Finance Data,-53985877.0,-0.7712268142857143,-0.7712268142857143,Unprofitable
Radical,"Mexico, United States of America",2023-10-19,2023,8.4,Drama,es,37.901,443.0,8.4,10000000.0,21761164.0,Has Finance Data,11761164.0,1.1761164,1.1761164,Highly Profitable
There's Still Tomorrow,"Italy, United Kingdom",2023-10-26,2023,8.143,"Drama, Comedy, War, History",it,37.529,1319.0,8.143,9000000.0,49849677.0,Has Finance Data,40849677.0,4.538853,4.538853,Highly Profitable
Saltburn,"United Kingdom, United States of America",2023-11-16,2023,7.0,"Drama, Comedy, Thriller",en,36.257,2438.0,7.0,20000000.0,21013738.0,Has Finance Data,1013738.0,0.0506869,0.0506869,Low Profit
Consent,"Belgium, France",2023-10-11,2023,6.9,"History, Drama",fr,35.862,195.0,6.9,3700000.0,4710394.0,Has Finance Data,1010394.0,0.27307945945945944,0.27307945945945944,Low Profit
Kandahar,"United Arab Emirates, United States of America",2023-05-25,2023,6.8,"Action, Thriller",en,35.777,1070.0,6.8,30000000.0,9400000.0,Has Finance Data,-20600000.0,-0.6866666666666666,-0.6866666666666666,Unprofitable
TAYLOR SWIFT | THE ERAS TOUR,United States of America,2023-10-13,2023,8.2,Music,en,34.966,436.0,8.2,15000000.0,261656269.0,Has Finance Data,246656269.0,16.443751266666666,10.81959755187499,Highly Profitable
The Last Voyage of the Demeter,"Germany, India, United Kingdom, United States of America",2023-08-09,2023,6.783,"Fantasy, Horror, Thriller",en,34.11,1665.0,6.783,45000000.0,21600000.0,Has Finance Data,-23400000.0,-0.52,-0.52,Unprofitable
Knock at the Cabin,United States of America,2023-02-01,2023,6.3,"Horror, Mystery, Thriller",en,33.061,2738.0,6.3,20000000.0,54700000.0,Has Finance Data,34700000.0,1.735,1.735,Highly Profitable
Cocaine Bear,United States of America,2023-02-22,2023,6.039,"Thriller, Comedy, Crime",en,32.899,2133.0,6.039,32500000.0,88314672.0,Has Finance Data,55814672.0,1.717374523076923,1.717374523076923,Highly Profitable
Asterix & Obelix: The Middle Kingdom,"Belgium, France",2023-02-01,2023,4.9,"Family, Comedy, Adventure",fr,32.161,1016.0,4.9,72000000.0,46497678.0,Has Finance Data,-25502322.0,-0.35419891666666664,-0.35419891666666664,Unprofitable
Strays,United States of America,2023-08-17,2023,7.2,"Comedy, Adventure",en,32.045,868.0,7.2,46000000.0,32000000.0,Has Finance Data,-14000000.0,-0.30434782608695654,-0.30434782608695654,Unprofitable
White Bird,United States of America,2023-10-25,2023,8.0,Drama,en,31.896,151.0,8.0,20000000.0,8799528.0,Has Finance Data,-11200472.0,-0.5600236,-0.5600236,Unprofitable
Infinity Pool,"Canada, France, Hungary, United States of America",2023-01-27,2023,6.1,"Horror, Science Fiction",en,31.779,821.0,6.1,4500000.0,5078400.0,Has Finance Data,578400.0,0.12853333333333333,0.12853333333333333,Low Profit
All of Us Strangers,"United Kingdom, United States of America",2023-12-22,2023,7.472,"Romance, Drama, Fantasy",en,31.176,799.0,7.472,5000000.0,14864960.0,Has Finance Data,9864960.0,1.972992,1.972992,Highly Profitable
